0.0000,0.0192,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8846,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0192,0.0000,0.0000,0.0000,0.0000,0.0192,0.0192,0.0192,0.0192,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0172,0.0000,0.0000,0.0000,0.0000,0.0172,0.0172,0.0000,0.7931,0.0000,0.0000,0.0000,0.0000,0.0000,0.0172,0.0000,0.0000,0.0172,0.0172,0.0172,0.0172,0.0172,0.0000,0.0000,0.0172,0.0000,0.0000,0.0000,0.0172,0.0000,0.0000,0.0172,0.0000,0.0000
0.0000,0.0000,0.0000,0.0200,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0200,0.0000,0.8400,0.0200,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0200,0.0000
0.0185,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0185,0.0000,0.8519,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0185,0.0000,0.0000,0.0185,0.0000,0.0000,0.0000,0.0185,0.0185,0.0000,0.0000,0.0000,0.0185,0.0000,0.0000,0.0185
0.0000,0.0000,0.0185,0.0185,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8889,0.0000,0.0000,0.0000,0.0000,0.0000,0.0185,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0370,0.0000,0.0000,0.0000,0.0000,0.0185,0.0000
0.0000,0.0000,0.0217,0.0217,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0217,0.0000,0.0435,0.8696,0.0000,0.0000,0.0000,0.0000,0.0000,0.0217,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0189,0.0000,0.0189,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8679,0.0189,0.0000,0.0000,0.0189,0.0000,0.0189,0.0000,0.0000,0.0000,0.0000,0.0000,0.0189,0.0189,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0196,0.0196,0.0000,0.0196,0.0196,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0196,0.0000,0.0000,0.8235,0.0000,0.0196,0.0000,0.0196,0.0196,0.0000,0.0000,0.0000,0.0196,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0238,0.0000,0.0000,0.0000,0.0000,0.0238,0.0000,0.0000,0.8571,0.0238,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0238,0.0000,0.0238,0.0000,0.0000,0.0000,0.0238,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0196,0.0000,0.0196,0.0000,0.0000,0.0000,0.0000,0.0196,0.0000,0.0196,0.8235,0.0000,0.0000,0.0000,0.0196,0.0196,0.0000,0.0000,0.0196,0.0000,0.0000,0.0000,0.0000,0.0000,0.0196,0.0000,0.0196,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0204,0.0000,0.0204,0.0000,0.0000,0.0000,0.0000,0.0204,0.0000,0.0000,0.0204,0.0000,0.0000,0.0000,0.0000,0.8776,0.0000,0.0000,0.0000,0.0000,0.0204,0.0000,0.0204,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0189,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0189,0.0000,0.0000,0.0189,0.0000,0.0000,0.8868,0.0000,0.0000,0.0000,0.0000,0.0000,0.0189,0.0189,0.0000,0.0000,0.0189,0.0000,0.0000,0.0000,0.0000,0.0000
0.0179,0.0357,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0179,0.0000,0.0000,0.0000,0.0000,0.0000,0.0179,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8036,0.0179,0.0000,0.0000,0.0000,0.0000,0.0179,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0536,0.0179
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0185,0.0000,0.0370,0.0000,0.0000,0.9074,0.0000,0.0000,0.0000,0.0000,0.0000,0.0185,0.0000,0.0000,0.0000,0.0185,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0154,0.0154,0.0000,0.0000,0.0154,0.0154,0.0000,0.0000,0.0000,0.0154,0.0000,0.0000,0.0000,0.0000,0.0000,0.0154,0.0154,0.0154,0.0000,0.0000,0.8769,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0145,0.0000,0.0000,0.0000,0.0000,0.0145,0.0000,0.0000,0.0000,0.0145,0.0000,0.0000,0.0000,0.0000,0.8986,0.0145,0.0000,0.0000,0.0000,0.0000,0.0145,0.0145,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0270,0.0270,0.0000,0.0270,0.0000,0.0000,0.0000,0.0270,0.0270,0.0000,0.0270,0.0000,0.0000,0.0270,0.0000,0.0000,0.0270,0.0000,0.0000,0.0000,0.0000,0.0000,0.7568,0.0000,0.0000,0.0270,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0179,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0179,0.0179,0.0000,0.0000,0.0000,0.0179,0.0000,0.0000,0.0000,0.0000,0.0000,0.8750,0.0000,0.0000,0.0179,0.0000,0.0179,0.0000,0.0000,0.0000,0.0179
0.0161,0.0323,0.0000,0.0000,0.0161,0.0000,0.0000,0.0000,0.0323,0.0000,0.0000,0.0484,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0323,0.0323,0.0000,0.7581,0.0161,0.0000,0.0000,0.0000,0.0161,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0185,0.0185,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0185,0.0000,0.0185,0.0000,0.0000,0.0185,0.0000,0.0000,0.0000,0.0000,0.0000,0.0185,0.0000,0.0000,0.8148,0.0185,0.0185,0.0000,0.0000,0.0000,0.0000,0.0370
0.0000,0.0000,0.0000,0.0250,0.0250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0250,0.0250,0.0000,0.0000,0.0000,0.0250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0250,0.0000,0.8250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0167,0.0333,0.0000,0.0000,0.0167,0.0000,0.0167,0.0000,0.0000,0.0167,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0167,0.0000,0.0000,0.8500,0.0167,0.0167,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0152,0.0000,0.0000,0.0000,0.0152,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0152,0.0000,0.0000,0.0152,0.0000,0.0000,0.0152,0.0000,0.0152,0.0000,0.0000,0.0000,0.0000,0.0152,0.0152,0.0152,0.0000,0.0000,0.8636,0.0000,0.0000,0.0000,0.0000
0.0179,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0179,0.0000,0.0000,0.0000,0.0357,0.0000,0.0179,0.0000,0.0179,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8750,0.0179,0.0000,0.0000
0.0154,0.0154,0.0000,0.0000,0.0000,0.0154,0.0154,0.0000,0.0000,0.0154,0.0000,0.0000,0.0000,0.0154,0.0154,0.0154,0.0000,0.0154,0.0154,0.0000,0.0000,0.0000,0.0154,0.0000,0.0000,0.0000,0.0000,0.0154,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8154,0.0000,0.0000
0.0179,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0357,0.0000,0.0179,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9286,0.0000
0.0000,0.0159,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0635,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0159,0.0000,0.0000,0.0159,0.0000,0.0000,0.0159,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0317,0.0000,0.8413
